paper,year,word,ctx_freq,PMI
Figaro : journal non politique,1906,si,6,4.39
Figaro : journal non politique,1906,relations,3,7.839
Figaro : journal non politique,1906,travail,4,5.835
Figaro : journal non politique,1906,aussi,5,5.274
Figaro : journal non politique,1906,chambre,4,5.646
Figaro : journal non politique,1906,clemenceau,3,8.172
Figaro : journal non politique,1906,arrêté,8,8.737
Figaro : journal non politique,1906,police,3,6.136
Figaro : journal non politique,1906,rome,5,7.513
Figaro : journal non politique,1906,sans,3,3.793
Figaro : journal non politique,1906,acte,3,7.044
Figaro : journal non politique,1906,nombre,3,5.23
Figaro : journal non politique,1906,aucune,3,6.329
Figaro : journal non politique,1906,juillet,5,6.807
Figaro : journal non politique,1906,presque,3,6.654
Figaro : journal non politique,1906,étrangers,3,7.585
Figaro : journal non politique,1906,barcelone,3,9.474
Figaro : journal non politique,1906,découvert,4,9.486
Figaro : journal non politique,1906,crimes,3,9.424
Figaro : journal non politique,1906,parmi,3,6.237
Figaro : journal non politique,1907,color,61,1.144
Figaro : journal non politique,1907,slategray,53,0.941
Figaro : journal non politique,1907,être,6,4.947
Figaro : journal non politique,1907,span,112,1.02
Figaro : journal non politique,1907,non,3,4.951
Figaro : journal non politique,1907,deux,7,5.139
Figaro : journal non politique,1907,très,4,4.919
Figaro : journal non politique,1907,propagande,5,8.297
Figaro : journal non politique,1907,p,190,4.495
Figaro : journal non politique,1907,style,58,1.071
Figaro : journal non politique,1907,brochures,7,11.993
Figaro : journal non politique,1907,menées,5,11.775
Figaro : journal non politique,1907,espagnols,7,10.67
Figaro : journal non politique,1907,madrid,3,8.225
Figaro : journal non politique,1907,juin,6,7.512
Figaro : journal non politique,1907,loi,4,6.118
Figaro : journal non politique,1907,socialistes,11,8.873
Figaro : journal non politique,1907,compagnons,3,10.057
Figaro : journal non politique,1907,libertaire,4,13.318
Figaro : journal non politique,1907,plus,7,3.941
Figaro : journal non politique,1907,contre,5,5.062
Figaro : journal non politique,1907,comme,12,5.783
Figaro : journal non politique,1907,a,28,4.099
Figaro : journal non politique,1907,dangereux,3,9.438
Figaro : journal non politique,1907,police,5,7.14
Figaro : journal non politique,1907,cette,7,4.525
Figaro : journal non politique,1907,doctrines,6,11.41
Figaro : journal non politique,1907,antimilitaristes,5,13.635
Figaro : journal non politique,1907,faux,6,9.361
Figaro : journal non politique,1907,monnayeurs,6,15.609
Figaro : journal non politique,1907,dit,4,4.994
Figaro : journal non politique,1907,militants,3,9.146
Figaro : journal non politique,1907,journal,3,5.668
Figaro : journal non politique,1907,action,3,5.736
Figaro : journal non politique,1907,individualiste,3,14.157
Figaro : journal non politique,1907,arrêté,7,8.812
Figaro : journal non politique,1907,quelques,5,5.82
Figaro : journal non politique,1907,plusieurs,4,6.391
Figaro : journal non politique,1907,fait,5,4.604
Figaro : journal non politique,1907,procès,4,8.082
Figaro : journal non politique,1907,certain,3,6.742
Figaro : journal non politique,1907,commis,3,7.994
Figaro : journal non politique,1907,seine,3,6.584
Figaro : journal non politique,1907,lew,4,14.778
Figaro : journal non politique,1907,cet,4,5.826
Figaro : journal non politique,1907,mai,4,6.473
Figaro : journal non politique,1907,israël,3,11.953
Figaro : journal non politique,1907,jeune,3,6.194
Figaro : journal non politique,1907,russe,3,7.369
Figaro : journal non politique,1907,car,3,5.796
Figaro : journal non politique,1907,révolutionnaires,5,9.768
Figaro : journal non politique,1907,journaux,3,6.833
Figaro : journal non politique,1907,connu,4,8.502
Figaro : journal non politique,1907,quatre,5,6.696
Figaro : journal non politique,1907,dont,5,4.955
Figaro : journal non politique,1907,congrès,6,7.55
Figaro : journal non politique,1907,international,3,8.602
Figaro : journal non politique,1907,russes,3,7.927
Figaro : journal non politique,1907,costeau,3,17.799
Figaro : journal non politique,1907,encore,3,4.66
Figaro : journal non politique,1907,ni,7,6.605
Figaro : journal non politique,1907,révolutionnaire,3,8.58
Figaro : journal non politique,1907,tout,3,3.634
Figaro : journal non politique,1907,avoir,3,4.874
Figaro : journal non politique,1907,moderne,3,8.62
Figaro : journal non politique,1907,leurs,3,4.605
Figaro : journal non politique,1907,peu,3,5.005
Figaro : journal non politique,1907,arrestation,5,9.693
Figaro : journal non politique,1907,toute,3,5.028
Figaro : journal non politique,1907,instituteurs,3,9.489
Figaro : journal non politique,1907,travail,3,5.687
Figaro : journal non politique,1907,trois,4,5.476
Figaro : journal non politique,1907,aussi,5,5.541
Figaro : journal non politique,1907,etc,3,5.974
Figaro : journal non politique,1907,attentat,3,9.447
Figaro : journal non politique,1907,bourse,3,7.244
Figaro : journal non politique,1907,temps,4,5.403
Figaro : journal non politique,1907,théories,3,10.813
Figaro : journal non politique,1907,depuis,3,5.159
Figaro : journal non politique,1907,libertad,4,16.052
Figaro : journal non politique,1908,span,199,2.159
Figaro : journal non politique,1908,style,111,2.317
Figaro : journal non politique,1908,color,106,2.25
Figaro : journal non politique,1908,slategray,95,2.092
Figaro : journal non politique,1908,a,23,4.125
Figaro : journal non politique,1908,arrêté,6,8.899
Figaro : journal non politique,1908,p,107,3.976
Figaro : journal non politique,1908,bien,5,4.964
Figaro : journal non politique,1908,comme,6,5.093
Figaro : journal non politique,1908,tous,7,5.474
Figaro : journal non politique,1908,plus,8,4.443
Figaro : journal non politique,1908,beaucoup,4,6.955
Figaro : journal non politique,1908,deux,3,4.225
Figaro : journal non politique,1908,militant,3,11.201
Figaro : journal non politique,1908,procès,3,7.976
Figaro : journal non politique,1908,tout,3,3.944
Figaro : journal non politique,1908,toute,3,5.337
Figaro : journal non politique,1908,non,5,5.998
Figaro : journal non politique,1908,arrestation,5,10.002
Figaro : journal non politique,1908,attentat,6,10.756
Figaro : journal non politique,1908,complot,6,11.378
Figaro : journal non politique,1908,trois,4,5.785
Figaro : journal non politique,1908,cette,4,4.027
Figaro : journal non politique,1908,dont,3,4.528
Figaro : journal non politique,1908,socialistes,6,8.308
Figaro : journal non politique,1908,groupe,4,7.339
Figaro : journal non politique,1908,jeu,3,8.268
Figaro : journal non politique,1908,do,4,5.71
Figaro : journal non politique,1908,faire,3,4.676
Figaro : journal non politique,1908,attentats,3,11.458
Figaro : journal non politique,1908,propagande,5,8.607
Figaro : journal non politique,1908,nouveau,3,6.152
Figaro : journal non politique,1908,connus,3,10.014
Figaro : journal non politique,1908,société,3,6.345
Figaro : journal non politique,1908,russes,5,8.973
Figaro : journal non politique,1908,cet,3,5.72
Figaro : journal non politique,1908,g,5,5.968
Figaro : journal non politique,1908,aussi,3,5.113
Figaro : journal non politique,1908,véritable,3,8.005
Figaro : journal non politique,1908,ni,7,6.914
Figaro : journal non politique,1908,fait,4,4.592
Figaro : journal non politique,1908,journal,3,5.977
Figaro : journal non politique,1909,style,83,1.748
Figaro : journal non politique,1909,color,80,1.695
Figaro : journal non politique,1909,slategray,81,1.713
Figaro : journal non politique,1909,span,152,1.621
Figaro : journal non politique,1909,mouvement,5,7.903
Figaro : journal non politique,1909,révolutionnaire,4,9.156
Figaro : journal non politique,1909,fait,8,5.443
Figaro : journal non politique,1909,paris,6,4.876
Figaro : journal non politique,1909,socialistes,11,9.034
Figaro : journal non politique,1909,révolutionnaires,8,10.606
Figaro : journal non politique,1909,tout,5,4.532
Figaro : journal non politique,1909,si,3,3.817
Figaro : journal non politique,1909,cet,4,5.986
Figaro : journal non politique,1909,parti,3,5.545
Figaro : journal non politique,1909,plus,6,3.879
Figaro : journal non politique,1909,être,4,4.522
Figaro : journal non politique,1909,p,99,3.715
Figaro : journal non politique,1909,journaux,3,6.993
Figaro : journal non politique,1909,républicains,3,8.571
Figaro : journal non politique,1909,ferrer,5,12.447
Figaro : journal non politique,1909,comme,5,4.681
Figaro : journal non politique,1909,tous,5,4.84
Figaro : journal non politique,1909,complot,6,11.229
Figaro : journal non politique,1909,encore,3,4.82
Figaro : journal non politique,1909,moins,6,6.454
Figaro : journal non politique,1909,voilà,3,6.996
Figaro : journal non politique,1909,quand,3,5.703
Figaro : journal non politique,1909,mille,3,7.072
Figaro : journal non politique,1909,confédération,3,10.279
Figaro : journal non politique,1909,bien,3,4.078
Figaro : journal non politique,1909,quelques,6,6.243
Figaro : journal non politique,1909,devant,4,5.986
Figaro : journal non politique,1909,dire,4,5.979
Figaro : journal non politique,1909,attentat,8,11.022
Figaro : journal non politique,1909,toutes,3,5.049
Figaro : journal non politique,1909,minorité,3,10.2
Figaro : journal non politique,1909,ouvertement,3,11.062
Figaro : journal non politique,1909,proclamé,3,10.768
Figaro : journal non politique,1909,brigade,3,9.636
Figaro : journal non politique,1909,dite,3,9.431
Figaro : journal non politique,1909,a,15,3.359
Figaro : journal non politique,1909,milieux,3,8.685
Figaro : journal non politique,1909,barcelone,5,10.639
Figaro : journal non politique,1909,attentats,4,11.724
Figaro : journal non politique,1909,principes,3,8.699
Figaro : journal non politique,1909,point,3,5.608
Figaro : journal non politique,1909,dont,3,4.379
Figaro : journal non politique,1909,œuvre,3,6.921
Figaro : journal non politique,1909,contre,7,5.708
Figaro : journal non politique,1909,hartenstein,3,18.745
Figaro : journal non politique,1909,tepatti,4,22.553
Figaro : journal non politique,1909,dit,4,5.154
Figaro : journal non politique,1909,vie,3,5.781
Figaro : journal non politique,1909,russe,3,7.53
Figaro : journal non politique,1909,connu,3,8.248
Figaro : journal non politique,1909,nombreux,3,7.147
Figaro : journal non politique,1909,militants,3,9.306
Figaro : journal non politique,1909,divers,4,7.667
Figaro : journal non politique,1909,arrêté,4,8.165
Figaro : journal non politique,1909,nom,3,6.038
Figaro : journal non politique,1909,cette,3,3.463
Figaro : journal non politique,1909,citoyen,3,8.135
Figaro : journal non politique,1909,avoir,3,5.034
Figaro : journal non politique,1909,sans,3,4.221
Figaro : journal non politique,1909,hindou,3,13.509
Figaro : journal non politique,1910,contre,4,6.141
Figaro : journal non politique,1910,span,44,1.072
Figaro : journal non politique,1910,style,24,1.198
Figaro : journal non politique,1910,color,25,1.257
Figaro : journal non politique,1910,slategray,25,1.257
Figaro : journal non politique,1910,autres,3,6.484
Figaro : journal non politique,1910,a,17,4.779
Figaro : journal non politique,1910,révolutionnaires,4,10.846
Figaro : journal non politique,1910,p,48,3.91
Figaro : journal non politique,1910,russes,3,9.326
Figaro : journal non politique,1910,socialistes,6,9.399
Figaro : journal non politique,1910,dangereux,3,10.838
Figaro : journal non politique,1910,police,3,7.803
Figaro : journal non politique,1910,pleine,3,9.573
Figaro : journal non politique,1910,nommé,3,8.683
Figaro : journal non politique,1910,genève,3,9.755
Figaro : journal non politique,1910,plusieurs,4,7.791
Figaro : journal non politique,1910,arrestation,4,10.771
Figaro : journal non politique,1910,sinner,3,20.944
Figaro : journal non politique,1910,barcelone,3,11.141
Figaro : journal non politique,1911,socialistes,3,7.235
Figaro : journal non politique,1911,style,117,2.319
Figaro : journal non politique,1911,color,108,2.204
Figaro : journal non politique,1911,slategray,106,2.177
Figaro : journal non politique,1911,span,230,2.294
Figaro : journal non politique,1911,crimes,19,12.59
Figaro : journal non politique,1911,p,117,4.031
Figaro : journal non politique,1911,contre,9,6.146
Figaro : journal non politique,1911,tout,3,3.87
Figaro : journal non politique,1911,plus,6,3.955
Figaro : journal non politique,1911,arrestation,4,9.607
Figaro : journal non politique,1911,deux,15,6.474
Figaro : journal non politique,1911,brigade,3,9.711
Figaro : journal non politique,1911,a,15,3.435
Figaro : journal non politique,1911,grand,3,4.975
Figaro : journal non politique,1911,dont,3,4.454
Figaro : journal non politique,1911,connu,3,8.323
Figaro : journal non politique,1911,éléments,3,8.938
Figaro : journal non politique,1911,brochures,5,11.743
Figaro : journal non politique,1911,agents,3,7.786
Figaro : journal non politique,1911,si,5,4.63
Figaro : journal non politique,1911,street,4,11.831
Figaro : journal non politique,1911,propagande,4,8.211
Figaro : journal non politique,1911,non,3,5.187
Figaro : journal non politique,1911,entre,3,5.192
Figaro : journal non politique,1911,car,3,6.032
Figaro : journal non politique,1911,comme,3,4.019
Figaro : journal non politique,1911,antimilitaristes,3,13.134
Figaro : journal non politique,1911,militant,4,11.542
Figaro : journal non politique,1911,cette,3,3.538
Figaro : journal non politique,1911,bande,3,9.206
Figaro : journal non politique,1911,police,3,6.639
Figaro : journal non politique,1911,cinq,3,6.479
Figaro : journal non politique,1911,connus,3,9.941
Figaro : journal non politique,1911,syndicalistes,3,11.543
Figaro : journal non politique,1911,chez,4,6.169
Figaro : journal non politique,1911,être,4,4.598
Figaro : journal non politique,1911,attentat,8,11.098
Figaro : journal non politique,1911,londres,6,7.65
Figaro : journal non politique,1911,péri,3,10.962
Figaro : journal non politique,1911,bien,3,4.154
Figaro : journal non politique,1911,toute,3,5.264
Figaro : journal non politique,1911,tous,3,4.178
Figaro : journal non politique,1911,où,3,4.325
Figaro : journal non politique,1911,menées,3,11.274
Figaro : journal non politique,1911,complot,4,10.72
Figaro : journal non politique,1911,trois,3,5.297
Figaro : journal non politique,1911,club,4,9.316
Figaro : journal non politique,1911,maison,4,6.512
Figaro : journal non politique,1911,ceux,3,5.611
Figaro : journal non politique,1911,plusieurs,3,6.212
Figaro : journal non politique,1911,japonais,3,8.939
Figaro : journal non politique,1911,mort,3,6.123
Figaro : journal non politique,1911,commis,3,8.23
Figaro : journal non politique,1911,déjà,3,5.89
Figaro : journal non politique,1911,pays,3,5.622
Figaro : journal non politique,1911,lois,3,7.872
Figaro : journal non politique,1912,chez,17,7.84
Figaro : journal non politique,1912,savait,3,8.931
Figaro : journal non politique,1912,bien,6,4.737
Figaro : journal non politique,1912,cet,5,5.967
Figaro : journal non politique,1912,relations,6,8.926
Figaro : journal non politique,1912,fit,3,6.516
Figaro : journal non politique,1912,p,149,3.964
Figaro : journal non politique,1912,parce,3,6.389
Figaro : journal non politique,1912,span,185,1.564
Figaro : journal non politique,1912,théories,3,10.633
Figaro : journal non politique,1912,a,36,4.281
Figaro : journal non politique,1912,réunion,3,6.041
Figaro : journal non politique,1912,groupe,6,7.434
Figaro : journal non politique,1912,libertaires,3,13.834
Figaro : journal non politique,1912,enfin,7,7.299
Figaro : journal non politique,1912,monnier,3,12.08
Figaro : journal non politique,1912,nom,3,5.697
Figaro : journal non politique,1912,tout,4,3.869
Figaro : journal non politique,1912,fromentin,3,13.051
Figaro : journal non politique,1912,millionnaire,8,13.711
Figaro : journal non politique,1912,dont,8,5.453
Figaro : journal non politique,1912,slategray,89,1.508
Figaro : journal non politique,1912,perquisitions,3,10.964
Figaro : journal non politique,1912,ceux,3,5.195
Figaro : journal non politique,1912,style,97,1.632
Figaro : journal non politique,1912,color,91,1.54
Figaro : journal non politique,1912,sous,8,5.704
Figaro : journal non politique,1912,hier,4,4.904
Figaro : journal non politique,1912,si,4,3.891
Figaro : journal non politique,1912,autre,5,5.514
Figaro : journal non politique,1912,attentats,3,10.968
Figaro : journal non politique,1912,connu,6,8.907
Figaro : journal non politique,1912,ami,3,6.762
Figaro : journal non politique,1912,joseph,3,7.767
Figaro : journal non politique,1912,renard,3,9.967
Figaro : journal non politique,1912,comme,11,5.477
Figaro : journal non politique,1912,paris,4,3.95
Figaro : journal non politique,1912,procès,3,7.486
Figaro : journal non politique,1912,être,5,4.503
Figaro : journal non politique,1912,attentat,7,10.489
Figaro : journal non politique,1912,tous,4,4.177
Figaro : journal non politique,1912,alba,3,13.257
Figaro : journal non politique,1912,rendu,3,6.946
Figaro : journal non politique,1912,milieux,5,9.081
Figaro : journal non politique,1912,rimbaud,3,14.26
Figaro : journal non politique,1912,très,3,4.324
Figaro : journal non politique,1912,quatre,3,5.778
Figaro : journal non politique,1912,brochures,3,10.59
Figaro : journal non politique,1912,dangereux,4,9.672
Figaro : journal non politique,1912,nommé,8,8.517
Figaro : journal non politique,1912,lettres,3,7.052
Figaro : journal non politique,1912,propagande,5,8.117
Figaro : journal non politique,1912,crimes,5,10.248
Figaro : journal non politique,1912,chef,5,6.484
Figaro : journal non politique,1912,brigade,6,10.295
Figaro : journal non politique,1912,matin,3,5.272
Figaro : journal non politique,1912,mouvement,3,6.825
Figaro : journal non politique,1912,rue,6,4.947
Figaro : journal non politique,1912,militant,3,10.711
Figaro : journal non politique,1912,deux,11,5.61
Figaro : journal non politique,1912,henri,5,7.287
Figaro : journal non politique,1912,lenoir,3,11.274
Figaro : journal non politique,1912,depuis,3,4.978
Figaro : journal non politique,1912,groupes,3,8.07
Figaro : journal non politique,1912,bandits,4,10.567
Figaro : journal non politique,1912,titre,3,6.66
Figaro : journal non politique,1912,dit,7,5.62
Figaro : journal non politique,1912,cambrioleurs,3,11.124
Figaro : journal non politique,1912,plus,6,3.538
Figaro : journal non politique,1912,déclaré,3,7.181
Figaro : journal non politique,1912,avoir,3,4.693
Figaro : journal non politique,1912,fréquenté,3,12.618
Figaro : journal non politique,1912,cela,3,5.385
Figaro : journal non politique,1912,entre,3,4.775
Figaro : journal non politique,1912,nuit,3,6.314
Figaro : journal non politique,1912,rien,4,5.736
Figaro : journal non politique,1912,socialistes,5,7.555
Figaro : journal non politique,1912,moderne,3,8.44
Figaro : journal non politique,1912,police,4,6.637
Figaro : journal non politique,1912,contre,8,5.56
Figaro : journal non politique,1912,bande,8,10.205
Figaro : journal non politique,1912,assez,3,6.062
Figaro : journal non politique,1912,chauffeurs,3,10.461
Figaro : journal non politique,1912,certains,5,7.586
Figaro : journal non politique,1912,jeune,5,6.751
Figaro : journal non politique,1912,bonnot,5,14.041
Figaro : journal non politique,1912,compagnon,3,10.372
Figaro : journal non politique,1912,opinions,3,9.544
Figaro : journal non politique,1912,manifestation,3,7.888
Figaro : journal non politique,1912,italien,5,8.546
Figaro : journal non politique,1912,crime,4,8.047
Figaro : journal non politique,1912,fait,3,3.687
Figaro : journal non politique,1912,devant,4,5.645
Figaro : journal non politique,1912,garnier,3,10.742
Figaro : journal non politique,1912,trois,3,4.88
Figaro : journal non politique,1913,comme,5,5.031
Figaro : journal non politique,1913,p,152,4.684
Figaro : journal non politique,1913,a,20,4.125
Figaro : journal non politique,1913,hier,3,5.18
Figaro : journal non politique,1913,journaux,9,8.929
Figaro : journal non politique,1913,white,10,14.792
Figaro : journal non politique,1913,organisation,3,7.895
Figaro : journal non politique,1913,groupements,4,10.86
Figaro : journal non politique,1913,où,3,4.6
Figaro : journal non politique,1913,être,4,4.873
Figaro : journal non politique,1913,syndicalistes,3,11.818
Figaro : journal non politique,1913,congrès,7,8.284
Figaro : journal non politique,1913,parmi,3,7.016
Figaro : journal non politique,1913,span,45,0.216
Figaro : journal non politique,1913,style,28,0.531
Figaro : journal non politique,1913,color,22,0.183
Figaro : journal non politique,1913,slategray,20,0.046
Figaro : journal non politique,1913,si,4,4.583
Figaro : journal non politique,1913,journal,3,6.179
Figaro : journal non politique,1913,but,7,8.928
Figaro : journal non politique,1913,menées,5,12.286
Figaro : journal non politique,1913,dit,7,6.312
Figaro : journal non politique,1913,propagande,4,8.486
Figaro : journal non politique,1913,militant,3,11.402
Figaro : journal non politique,1913,aussi,4,5.73
Figaro : journal non politique,1913,sans,3,4.572
Figaro : journal non politique,1913,paris,4,4.642
Figaro : journal non politique,1913,car,4,6.722
Figaro : journal non politique,1913,compagnons,5,11.305
Figaro : journal non politique,1913,main,4,7.451
Figaro : journal non politique,1913,fait,6,5.378
Figaro : journal non politique,1913,carouy,3,15.775
Figaro : journal non politique,1913,chez,3,6.029
Figaro : journal non politique,1913,désobéis,3,17.426
Figaro : journal non politique,1913,radicaux,4,9.4
Figaro : journal non politique,1913,ainsi,3,5.608
Figaro : journal non politique,1913,tiennent,3,9.972
Figaro : journal non politique,1913,socialistes,5,8.247
Figaro : journal non politique,1913,attentats,3,11.659
Figaro : journal non politique,1913,brochures,3,11.281
Figaro : journal non politique,1913,attentat,3,9.958
Figaro : journal non politique,1913,antimilitariste,3,12.797
Figaro : journal non politique,1913,tous,3,4.453
Figaro : journal non politique,1913,arrestation,3,9.467
Figaro : journal non politique,1913,noury,4,15.447
Figaro : journal non politique,1913,police,3,6.914
Figaro : journal non politique,1913,rue,3,4.638
Figaro : journal non politique,1914,p,55,5.054
Figaro : journal non politique,1914,russes,7,11.496
Figaro : journal non politique,1914,a,4,3.639
Figaro : journal non politique,1914,contre,4,7.088
Figaro : journal non politique,1914,leurs,4,7.367
Figaro : journal non politique,1914,trois,3,7.408
Figaro : journal non politique,1915,p,19,4.573
Figaro : journal non politique,1915,procès,5,11.803
Figaro : journal non politique,1915,lorulot,3,20.606
Figaro : journal non politique,1915,ni,3,8.782
Figaro : journal non politique,1916,a,3,4.277
Figaro : journal non politique,1916,individu,3,12.57
Figaro : journal non politique,1916,span,6,0.198
Figaro : journal non politique,1916,style,5,0.935
Figaro : journal non politique,1916,color,3,0.198
Figaro : journal non politique,1916,slategray,3,0.198
Figaro : journal non politique,1916,intellectuels,3,14.394
Figaro : journal non politique,1916,p,18,4.495
Figaro : journal non politique,1917,a,5,3.342
Figaro : journal non politique,1917,p,50,4.297
Figaro : journal non politique,1917,révolutionnaires,4,11.174
Figaro : journal non politique,1917,contre,4,6.469
Figaro : journal non politique,1917,propagande,3,9.289
Figaro : journal non politique,1917,éléments,4,10.846
Figaro : journal non politique,1917,span,63,1.919
Figaro : journal non politique,1917,style,31,1.896
Figaro : journal non politique,1917,color,33,1.986
Figaro : journal non politique,1917,slategray,34,2.029
Figaro : journal non politique,1917,mouvement,3,8.735
Figaro : journal non politique,1917,trois,3,6.789
Figaro : journal non politique,1917,jeune,4,8.338
Figaro : journal non politique,1917,individualistes,3,17.27
Figaro : journal non politique,1917,cet,3,7.139
Figaro : journal non politique,1917,menées,3,12.767
Figaro : journal non politique,1918,mouvement,3,8.161
Figaro : journal non politique,1918,p,38,3.328
Figaro : journal non politique,1918,propagande,7,9.938
Figaro : journal non politique,1918,span,62,1.322
Figaro : journal non politique,1918,style,31,1.322
Figaro : journal non politique,1918,color,30,1.275
Figaro : journal non politique,1918,slategray,30,1.275
Figaro : journal non politique,1918,ni,4,6.952
Figaro : journal non politique,1918,russe,3,8.524
Figaro : journal non politique,1918,a,8,3.447
Figaro : journal non politique,1918,organisations,3,9.713
Figaro : journal non politique,1918,sébastien,5,12.83
Figaro : journal non politique,1918,faure,5,11.017
Figaro : journal non politique,1918,vis,4,9.641
Figaro : journal non politique,1918,deux,4,5.486
Figaro : journal non politique,1918,éléments,3,9.857
Figaro : journal non politique,1918,entre,4,6.526
Figaro : journal non politique,1918,quartier,3,9.067
Figaro : journal non politique,1918,général,3,6.048
Figaro : journal non politique,1918,plus,7,5.096
Figaro : journal non politique,1918,contre,6,6.48
Figaro : journal non politique,1918,cette,4,4.872
Figaro : journal non politique,1918,réunions,3,9.693
Figaro : journal non politique,1918,connus,3,10.859
Figaro : journal non politique,1919,attentat,4,11.122
Figaro : journal non politique,1919,a,15,4.459
Figaro : journal non politique,1919,part,3,6.868
Figaro : journal non politique,1919,span,65,1.495
Figaro : journal non politique,1919,style,33,1.517
Figaro : journal non politique,1919,cottin,6,15.72
Figaro : journal non politique,1919,jeune,8,8.87
Figaro : journal non politique,1919,p,70,4.314
Figaro : journal non politique,1919,color,28,1.28
Figaro : journal non politique,1919,slategray,31,1.427
Figaro : journal non politique,1919,aujourd,3,6.536
Figaro : journal non politique,1919,hui,3,6.418
Figaro : journal non politique,1919,russes,4,9.602
Figaro : journal non politique,1919,plusieurs,3,7.236
Figaro : journal non politique,1919,être,3,5.207
Figaro : journal non politique,1919,cet,3,6.671
Figaro : journal non politique,1919,capitaine,3,8.663
Figaro : journal non politique,1919,chez,5,7.515
Figaro : journal non politique,1919,tous,3,5.203
Figaro : journal non politique,1919,dit,4,6.254
Figaro : journal non politique,1919,deux,5,5.913
Figaro : journal non politique,1919,révolutionnaires,3,10.291
Figaro : journal non politique,1919,propagande,3,8.82
Figaro : journal non politique,1919,poignée,3,12.531
Figaro : journal non politique,1919,contre,5,6.322
Figaro : journal non politique,1920,p,73,4.247
Figaro : journal non politique,1920,color,26,1.046
Figaro : journal non politique,1920,slategray,27,1.1
Figaro : journal non politique,1920,span,61,1.276
Figaro : journal non politique,1920,style,28,1.153
Figaro : journal non politique,1920,bien,3,5.05
Figaro : journal non politique,1920,petit,3,7.174
Figaro : journal non politique,1920,groupe,3,7.747
Figaro : journal non politique,1920,a,21,4.816
Figaro : journal non politique,1920,malatesta,3,17.426
Figaro : journal non politique,1920,fédération,9,9.982
Figaro : journal non politique,1920,plusieurs,4,7.523
Figaro : journal non politique,1920,attentat,3,10.579
Figaro : journal non politique,1920,chambre,7,7.853
Figaro : journal non politique,1920,correctionnelle,4,12.057
Figaro : journal non politique,1920,jeunes,4,8.277
Figaro : journal non politique,1920,comparaissaient,3,15.738
Figaro : journal non politique,1920,propagande,5,9.43
Figaro : journal non politique,1920,arrêté,3,8.722
Figaro : journal non politique,1920,où,3,5.222
Figaro : journal non politique,1920,contre,3,5.458
Figaro : journal non politique,1920,etat,3,6.927
Figaro : journal non politique,1920,menées,5,12.908
Figaro : journal non politique,1920,loréal,3,18.165
Figaro : journal non politique,1920,avoir,3,6.006
Figaro : journal non politique,1920,réunion,5,8.091
Figaro : journal non politique,1920,plus,3,3.851
Figaro : journal non politique,1920,tribunal,3,8.808
Figaro : journal non politique,1920,correctionnel,3,11.858
Figaro : journal non politique,1920,content,3,5.933
Figaro : journal non politique,1920,coussinet,3,17.17
Figaro : journal non politique,1920,certain,3,7.874
Figaro : journal non politique,1921,menées,20,14.487
Figaro : journal non politique,1921,communistes,5,9.525
Figaro : journal non politique,1921,span,117,1.795
Figaro : journal non politique,1921,style,65,1.947
Figaro : journal non politique,1921,color,62,1.879
Figaro : journal non politique,1921,lecoin,7,18.014
Figaro : journal non politique,1921,p,72,3.807
Figaro : journal non politique,1921,propagande,13,10.388
Figaro : journal non politique,1921,a,18,4.174
Figaro : journal non politique,1921,arrêté,3,8.301
Figaro : journal non politique,1921,slategray,57,1.758
Figaro : journal non politique,1921,loi,5,7.152
Figaro : journal non politique,1921,but,5,8.643
Figaro : journal non politique,1921,attentat,5,10.896
Figaro : journal non politique,1921,comme,6,5.495
Figaro : journal non politique,1921,sans,3,4.773
Figaro : journal non politique,1921,dont,4,5.345
Figaro : journal non politique,1921,là,4,5.821
Figaro : journal non politique,1921,nommé,3,7.995
Figaro : journal non politique,1921,syndicalistes,4,12.434
Figaro : journal non politique,1921,agitation,4,10.508
Figaro : journal non politique,1921,milieux,3,9.236
Figaro : journal non politique,1921,mouvement,3,7.718
Figaro : journal non politique,1921,millionnaire,5,13.926
Figaro : journal non politique,1921,contre,6,6.037
Figaro : journal non politique,1921,effet,3,6.695
Figaro : journal non politique,1921,moins,4,6.42
Figaro : journal non politique,1921,sacco,3,13.688
Figaro : journal non politique,1921,fait,3,4.579
Figaro : journal non politique,1921,paris,3,4.428
Figaro : journal non politique,1921,celui,3,6.399
Figaro : journal non politique,1921,etat,3,6.507
Figaro : journal non politique,1921,toutes,3,5.6
Figaro : journal non politique,1921,mort,3,6.599
Figaro : journal non politique,1921,long,4,8.429
Figaro : journal non politique,1922,dernier,3,6.601
Figaro : journal non politique,1922,communiste,4,8.639
Figaro : journal non politique,1922,slategray,82,2.234
Figaro : journal non politique,1922,span,164,2.234
Figaro : journal non politique,1922,style,86,2.302
Figaro : journal non politique,1922,color,86,2.302
Figaro : journal non politique,1922,p,111,4.382
Figaro : journal non politique,1922,mm,5,6.572
Figaro : journal non politique,1922,but,11,9.732
Figaro : journal non politique,1922,propagande,18,10.808
Figaro : journal non politique,1922,hier,5,6.069
Figaro : journal non politique,1922,lecoin,4,17.158
Figaro : journal non politique,1922,communistes,9,10.324
Figaro : journal non politique,1922,comme,6,5.446
Figaro : journal non politique,1922,manifestation,3,8.731
Figaro : journal non politique,1922,être,3,4.61
Figaro : journal non politique,1922,a,22,4.414
Figaro : journal non politique,1922,heures,3,5.051
Figaro : journal non politique,1922,dont,4,5.296
