paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
L'Aurore,1900,4,1,9,5
L'Aurore,1900,3,1,15,10
L'Aurore,1900,0,0,16,6
L'Aurore,1900,0,0,13,8
L'Aurore,1900,0,0,11,1
L'Aurore,1900,0,1,25,3
L'Aurore,1900,2,0,16,2
L'Aurore,1900,0,0,34,9
L'Aurore,1900,0,2,43,22
L'Aurore,1900,1,0,15,4
L'Aurore,1900,1,0,12,5
L'Aurore,1900,3,0,4,2
L'Aurore,1900,4,0,11,1
L'Aurore,1900,1,1,11,10
L'Aurore,1900,0,0,7,3
L'Aurore,1900,3,0,29,7
L'Aurore,1900,0,1,23,8
L'Aurore,1900,0,0,12,6
L'Aurore,1900,0,0,14,6
L'Aurore,1900,3,0,11,5
L'Aurore,1900,7,0,21,10
L'Aurore,1900,0,1,12,4
L'Aurore,1900,0,0,4,4
L'Aurore,1900,0,0,8,4
L'Aurore,1900,0,0,25,14
L'Aurore,1900,5,1,10,6
L'Aurore,1900,1,0,37,4
L'Aurore,1900,2,0,25,4
L'Aurore,1900,1,0,17,7
L'Aurore,1900,0,0,9,3
L'Aurore,1900,1,0,35,12
L'Aurore,1900,1,1,6,4
L'Aurore,1900,3,0,26,4
L'Aurore,1900,0,0,6,5
L'Aurore,1900,0,0,7,6
L'Aurore,1900,0,0,63,6
L'Aurore,1900,2,0,23,12
L'Aurore,1900,1,0,14,9
L'Aurore,1900,3,0,14,6
L'Aurore,1900,0,0,16,8
L'Aurore,1900,1,0,19,13
L'Aurore,1900,2,2,22,11
L'Aurore,1900,0,0,19,2
L'Aurore,1900,2,0,24,4
L'Aurore,1900,1,0,6,3
L'Aurore,1900,0,0,13,10
L'Aurore,1900,1,0,17,8
L'Aurore,1900,1,0,11,12
L'Aurore,1900,2,0,34,10
L'Aurore,1900,1,0,7,4
L'Aurore,1900,0,1,8,2
L'Aurore,1900,0,1,7,4
L'Aurore,1900,0,0,22,8
L'Aurore,1900,0,0,11,5
L'Aurore,1900,1,0,7,1
L'Aurore,1900,0,0,19,2
L'Aurore,1900,1,0,23,5
L'Aurore,1900,0,1,12,8
L'Aurore,1900,0,0,6,5
L'Aurore,1900,0,0,18,5
L'Aurore,1900,2,1,20,6
L'Aurore,1900,0,1,17,11
L'Aurore,1900,0,0,6,8
L'Aurore,1900,0,0,9,9
L'Aurore,1900,0,0,33,14
L'Aurore,1900,1,1,9,10
L'Aurore,1900,0,0,12,7
L'Aurore,1900,1,0,19,13
L'Aurore,1900,6,1,20,5
L'Aurore,1900,2,0,29,20
L'Aurore,1900,0,0,5,3
L'Aurore,1900,1,1,31,10
L'Aurore,1900,2,1,57,11
L'Aurore,1900,11,0,14,11
L'Aurore,1900,0,0,7,8
L'Aurore,1900,0,1,16,7
L'Aurore,1900,0,2,10,3
L'Aurore,1900,2,0,20,13
L'Aurore,1900,0,0,16,2
L'Aurore,1900,0,0,13,13
L'Aurore,1900,2,0,15,7
L'Aurore,1900,0,0,15,6
L'Aurore,1900,0,0,22,7
L'Aurore,1900,0,0,28,10
L'Aurore,1900,1,0,17,13
L'Aurore,1900,1,0,10,6
L'Aurore,1900,0,0,12,5
L'Aurore,1900,1,0,10,4
L'Aurore,1900,2,0,8,4
L'Aurore,1900,0,0,22,3
L'Aurore,1900,0,0,21,10
L'Aurore,1900,0,0,10,4
L'Aurore,1900,3,0,35,12
L'Aurore,1900,1,1,27,5
L'Aurore,1900,1,0,4,3
L'Aurore,1900,2,2,19,2
L'Aurore,1900,1,1,16,9
L'Aurore,1900,1,0,41,5
L'Aurore,1900,0,0,34,8
L'Aurore,1900,1,0,8,4
L'Aurore,1900,0,3,36,17
L'Aurore,1900,0,0,5,2
L'Aurore,1900,0,0,15,7
L'Aurore,1900,0,0,8,5
L'Aurore,1900,0,0,12,8
L'Aurore,1900,0,0,31,5
L'Aurore,1900,0,0,21,6
L'Aurore,1900,1,0,14,4
L'Aurore,1900,0,0,12,3
L'Aurore,1900,0,0,8,8
